company_id,company_name,data_source,description,website,company_type,followers,rolodex_company_id,interakt_lead_id,bigin_id,phone,project_types,address_street,address_city,address_state,address_postal_code,address_country,headquarter_city,headquarter_state,headquarter_country,workspace_id,linkedin_description,logo_url,facebook_slug,linkedin_slug,x_slug,instagram_slug,country_code,phone_number,arr_estimate,number_of_employees,colourcoats_bigin_id,metalia_bigin_id,rolodex_id
c1cd6e42-c053-49ef-bf8a-4d5d1d20d6e7,Kdad,ColourcoatsBigin,,,,,971ea808-a63e-4966-a75f-ec965824a148,,1005878000000436476,,,,,,,,,,,,,,,,,,,,,,1005878000000436476,,
75e3bf55-1c81-451a-9bae-ecff4db3f80e,Keyur Designer,ColourcoatsBigin,,,,,f59c8f00-3e59-43fc-9b8e-db5ee1781b43,,1005878000000436477,,,,,,,,,,,,,,,,,,,,,,1005878000000436477,,
7915c5a2-8de8-4445-a97f-b2e360750dcf,Khuslani Associates,ColourcoatsBigin,,,,,dcecc526-3b5b-4bea-8668-82596543331a,,1005878000000436478,,,,,,,,,,,,,,,,,,,,,,1005878000000436478,,
6271f22d-b3a1-4590-abcc-c0fc4c470d72,Kiran Gala & Associates,ColourcoatsBigin,,https://www.kgadesign.in/,,,d17cdc3f-7c2b-45b9-a308-326071d7542d,,1005878000000436479,,,,,,,,,,,,,,,,,,,,,,1005878000000436479,,
cd24f895-8343-4df1-b762-f82c019f4107,Kiran Shetty Design Studio,ColourcoatsBigin,,,Architects,,,,1005878000000457397,,,,,,,,,,,,,,,,,,,,,,1005878000000457397,,
5b0c0fc1-3e10-4f49-947a-39f1a68c7d89,Kkd Studio,ColourcoatsBigin,,,,,b837d12f-f4e2-4fcd-a8d2-11f88500e3d8,,1005878000000436481,,,,,,,,,,,,,,,,,,,,,,1005878000000436481,,
2b2b1748-bb68-4e82-b43a-bd2698436dac,Kns Architects,ColourcoatsBigin,,,,,13c74398-87bb-4456-8c96-db4dfed2aa7b,,1005878000000436482,,,,,,,,,,,,,,,,,,,,,,1005878000000436482,,
c807a282-eace-4dbc-96a7-19e2417def2c,L.C Architects,ColourcoatsBigin,,,,,381d9f17-7c88-44da-99ab-cb1c9a3242bc,,1005878000000436483,,,,,,,,,,,,,,,,,,,,,,1005878000000436483,,
4fb2b51c-b61e-450b-84b8-3deca107c206,Lewis & Hickey,ColourcoatsBigin,,,,,df787afe-d234-4e11-a781-aec90911c8ce,,1005878000000436484,,,,,,,,,,,,,,,,,,,,,,1005878000000436484,,
5e11fcd6-978e-4d1a-81cc-7676e70c98c7,Line Works,ColourcoatsBigin,,https://lineworks.co.in/,Architects,,,,1005878000000436485,,,,,,,,,,,,,,,,,,,,,,1005878000000436485,,
6b86c8ea-705b-40d2-bc8b-c6f8401de794,Lines & Grooves,ColourcoatsBigin,,,,,80d57bb7-883c-4946-86f9-31209c34ac2e,,1005878000000436486,,,,,,,,,,,,,,,,,,,,,,1005878000000436486,,
3289f44c-e67a-4f64-b0c8-b8f87a3ebf91,Lyth Design Studio,ColourcoatsBigin,,,,,efd1373a-e8dd-4f56-86b9-6f6b7453e678,,1005878000000436487,,,,,,,,,,,,,,,,,,,,,,1005878000000436487,,
0666f525-8f5f-47aa-935b-381080edc4ee,MD Interior Redefined,ColourcoatsBigin,,https://www.mdinteriorredefined.com/,,,ce70ca6f-cc94-4a4c-9a26-7f47efe0e01b,,1005878000000436495,,,,,,,,,,,,,,,,,,,,,,1005878000000436495,,
1bb71b8a-3377-4cb0-95bf-da7f66988223,Mahaveer Patil & Associates,ColourcoatsBigin,,https://mpatilassociates.com/,,,,,1005878000000436489,,,,,,,,,,,,,,,,,,,,,,1005878000000436489,,
1774ca27-b56d-48d8-bd93-4f591d2299e9,Mahek Aga Design Studio,ColourcoatsBigin,,,,,b837d12f-f4e2-4fcd-a8d2-11f88500e3d8,,1005878000000436491,,,,,,,,,,,,,,,,,,,,,,1005878000000436491,,
65b50e4c-ab93-4867-bb4c-213b1f90b900,Malik Architect,ColourcoatsBigin,,,,,c69a1d88-c6b1-4e13-a6c4-d2f4e9108e6c,,1005878000000436492,,,,,,,,,,,,,,,,,,,,,,1005878000000436492,,
c655963c-af61-4544-ac42-7eee1c230dbd,Mansi Kothari Designer,ColourcoatsBigin,,,,,5364fd7f-324e-487a-a086-30d313b778a9,,1005878000000436493,,,,,,,,,,,,,,,,,,,,,,1005878000000436493,,
5084bd11-ccc8-4aed-98c7-a8d83f223663,Martini Design Studio,ColourcoatsBigin,,,,,f9a5c83d-083b-4f8c-a9bf-1e47cf9045ea,,1005878000000436494,,,,,,,,,,,,,,,,,,,,,,1005878000000436494,,
00d64189-4d05-42b9-baf1-905a1f208c50,Mind Frames,ColourcoatsBigin,,,Interior Designers,,0dfc0db8-b68f-4490-b9a2-a879df95b93a,,1005878000000464394,,,,,,,,,,,,,,,,,,,,,,1005878000000464394,,
eb2a43b2-80bf-4eda-9842-868c042509b0,Minnie Bhatt,ColourcoatsBigin,,,,,5e0fada4-f0db-42ee-b447-111471746259,,1005878000000436496,,,,,,,,,,,,,,,,,,,,,,1005878000000436496,,
b63a178b-ac16-4762-9d0b-e76ca007a947,Mod,ColourcoatsBigin,,,,,17ea14e6-0e07-405a-8a29-49cdee298188,,1005878000000436497,,,,,,,,,,,,,,,,,,,,,,1005878000000436497,,
9e109148-8a89-4ff8-99db-63241158f26c,MorphLab,ColourcoatsBigin,,,,,979b8ea4-d7b9-4576-a491-a5a5ccaa32e5,,1005878000000436499,,,,,,,,,,,,,,,,,,,,,,1005878000000436499,,
187b5fed-21f4-45f5-b2f2-886087c1a8a6,Morphed,ColourcoatsBigin,,,,,f006a40f-0c56-420b-89aa-b15a269a0f2a,,1005878000000436498,,,,,,,,,,,,,,,,,,,,,,1005878000000436498,,
6c8fe9cd-8550-4212-b3d6-8b461ed226a6,NACL,ColourcoatsBigin,,,,,6a0e9287-94db-47f6-8979-dcefaf34de20,,1005878000000436502,,,,,,,,,,,,,,,,,,,,,,1005878000000436502,,
ecda766e-fa19-4c75-a6b4-0f8b644995e3,Na Designs,ColourcoatsBigin,,,,,128b891d-f529-43b4-aa2f-358457ded4f8,,1005878000000436501,,,,,,,,,,,,,,,,,,,,,,1005878000000436501,,
d0dcc3d9-f498-4bdc-89cd-83265b58507f,Nakul Munim Designs,ColourcoatsBigin,,,,,afd5e426-162f-4e56-8ee5-6fb829361c6a,,1005878000000436503,,,,,,,,,,,,,,,,,,,,,,1005878000000436503,,
81af8f29-7228-4a2f-a866-d04e603d5098,Naren Kuwadekar & Associates - India,ColourcoatsBigin,,,,,3710e4a1-f36d-4556-b41e-4ca566261f56,,1005878000000436504,,,,,,,,,,,,,,,,,,,,,,1005878000000436504,,
1b92d824-2f13-4195-9ac6-f65ff715a585,Naresh Shah Associates,ColourcoatsBigin,,,,,f0e739cd-c6b2-40ad-8abd-a794db8d0d93,,1005878000000436505,,,,,,,,,,,,,,,,,,,,,,1005878000000436505,,
97beb42b-b11a-4334-85d7-5514db19bf23,Navein Nisar Architect,ColourcoatsBigin,,,,,b15c21bb-75ac-461c-9c1a-981d05ff4b9d,,1005878000000436506,,,,,,,,,,,,,,,,,,,,,,1005878000000436506,,
2427dd19-7fad-4645-85fe-c7838690dc25,Neel Wadia Design Craft,ColourcoatsBigin,,,,,0b81e561-4a9a-4b36-a866-456b76404bac,,1005878000000436507,,,,,,,,,,,,,,,,,,,,,,1005878000000436507,,
1b6a5380-bf6e-4336-a9b4-ee6edc5fde94,Neelesh Chopada,ColourcoatsBigin,,,,,15424d75-29ad-4ffb-a8a1-58b7c772fe86,,1005878000000436508,,,,,,,,,,,,,,,,,,,,,,1005878000000436508,,
a834b23d-d539-442c-bbf7-ad229d00f20a,Neha & Parag,ColourcoatsBigin,,,,,1f467a83-37f2-4366-bf76-ba3ac531e6b1,,1005878000000436509,,,,,,,,,,,,,,,,,,,,,,1005878000000436509,,
ee6c5e93-5f6f-4baa-af50-d12c8a99ceb1,Nehal Garg Architect,ColourcoatsBigin,,,,,55f740fc-7de8-4740-afe2-d983578eea76,,1005878000000436510,,,,,,,,,,,,,,,,,,,,,,1005878000000436510,,
59a5f5f6-75b6-494a-b8bd-56aa0c28fc51,Neterwala & Aibara Interior Architects,ColourcoatsBigin,,https://www.neterwalaaibara.com/,Architects,,56bd1ae9-78e7-468f-9d43-051dfdbd2887,,1005878000000436511,,,,,,,,,,,,,,,,,,,,,,1005878000000436511,,
dcea606b-f698-4a46-a091-855bc51ba13a,Nishika Terrace,ColourcoatsBigin,,,Architects,,,,1005878000000460073,,,,,,,,,,,,,,,,,,,,,,1005878000000460073,,
9683e713-2fb2-44d5-893e-cad29f50aa5d,Noorien Kapoor Design,ColourcoatsBigin,,https://nooreinkapoor.com/,,,d6ea249d-2109-4734-a831-968a45056546,,1005878000000436512,,,,,,,,,,,,,,,,,,,,,,1005878000000436512,,
05a4f4ef-333f-4fd8-8bd6-9cc74024baeb,Nozer Wadia Associates,ColourcoatsBigin,,,,,4d99ced9-9129-4681-8ea5-809d5754f950,,1005878000000436513,,,,,,,,,,,,,,,,,,,,,,1005878000000436513,,
c8bab594-19af-4935-9ca0-5b24b4898df1,Npds,ColourcoatsBigin,,,,,b017ce13-5114-4668-932d-3f51678603c7,,1005878000000436514,,,,,,,,,,,,,,,,,,,,,,1005878000000436514,,
63eee3ce-14a4-4f2f-8ea1-68135e7a7f9b,Nsa - Naresh Shah & Associates,ColourcoatsBigin,,,,,8c22a293-edb2-4761-8914-e082a0edc935,,1005878000000436515,,,,,,,,,,,,,,,,,,,,,,1005878000000436515,,
b7234955-a5fb-4a40-97d5-e1dcc5867f71,P S Design,ColourcoatsBigin,,,,,e35b0ae0-a0ad-4a47-86ff-a795ec810e8f,,1005878000000436516,,,,,,,,,,,,,,,,,,,,,,1005878000000436516,,
c6410f47-14af-42e2-bf66-5a80a62af8f8,P.G. Patki,ColourcoatsBigin,,,,,624c3844-f4bf-4057-8f98-cd24a6813260,,1005878000000436517,,,,,,,,,,,,,,,,,,,,,,1005878000000436517,,
7e8f7eb9-da79-4975-8f8e-fe0205f47252,POTJ,ColourcoatsBigin,,,,,e612e1ff-ce1c-44b3-aa0a-d9e13f038ab6,,1005878000000436524,,,,,,,,,,,,,,,,,,,,,,1005878000000436524,,
dc0d4fb5-5806-431e-acb4-5e9e79439ca7,Palak Kothari,ColourcoatsBigin,,,,,f410b1cc-6125-450e-99b5-bb1af7f34a4d,,1005878000000436518,,,,,,,,,,,,,,,,,,,,,,1005878000000436518,,
4f0683fc-1327-445b-90ff-f7e5cd9611c1,Parag Mehta Associates,ColourcoatsBigin,,,,,65463486-56b0-4cc9-8173-bb3807d89fae,,1005878000000436519,,,,,,,,,,,,,,,,,,,,,,1005878000000436519,,
6a167ca6-9800-40ab-945d-0fe123882c7c,Parthenon Architects,ColourcoatsBigin,,,,,e436c688-32aa-450b-aa2c-dda697ed4df1,,1005878000000436520,,,,,,,,,,,,,,,,,,,,,,1005878000000436520,,
198ad9cb-951f-4b73-9f09-3595559bcf99,Pinakin Studio LLP.,ColourcoatsBigin,,,,,b30a1961-0059-483b-a10f-20054fe7a173,,1005878000000436521,,,,,,,,,,,,,,,,,,,,,,1005878000000436521,,
af3e5b9a-5f59-4edc-8a78-dad8cb89e274,Pink Octopus By T&J,ColourcoatsBigin,,https://www.instagram.com/pinkoctopus_by_t.j/,,,92cfa19b-9a2c-4745-a45f-5fea7394f998,,1005878000000436522,,,,,,,,,,,,,,,,,,,,,,1005878000000436522,,
00fe977d-054f-4a65-8b00-6bbb1bf45215,Pipaliya In Design,ColourcoatsBigin,,,,,e5c9cc84-4977-4b92-9c0e-a6060cd8cdcf,,1005878000000436523,,,,,,,,,,,,,,,,,,,,,,1005878000000436523,,
d7b89b9b-48d5-45ea-a811-36f28283aaef,Pradnesh Architect,ColourcoatsBigin,,,,,01a61301-a0fb-4d08-aa5c-6d6f56481d43,,1005878000000436525,,,,,,,,,,,,,,,,,,,,,,1005878000000436525,,
f2ae8842-bb5a-43f6-adff-f7054dbb01d3,Priya Bokadia,ColourcoatsBigin,,,,,02ebab32-e240-4511-8271-46925d636446,,1005878000000436526,,,,,,,,,,,,,,,,,,,,,,1005878000000436526,,
43ae0d34-7879-40f9-854e-37d5fee98749,Purple Backyard,ColourcoatsBigin,,,,,6570d0f1-420d-4016-96b2-b5866d88ba40,,1005878000000436527,,,,,,,,,,,,,,,,,,,,,,1005878000000436527,,
1a1419bb-c948-4ab8-ba93-a30a18d5f41e,Quetzal Design,ColourcoatsBigin,,,,,d9c85b99-a865-4ae2-a26e-b80dcf6b29ba,,1005878000000436528,,,,,,,,,,,,,,,,,,,,,,1005878000000436528,,
071affe5-e4ea-43da-9e98-c0f8549bb2eb,Quirk Studio,ColourcoatsBigin,,,,,037a6f05-4df7-442b-8379-17d2e5541bd1,,1005878000000436529,,,,,,,,,,,,,,,,,,,,,,1005878000000436529,,
78d2cd82-7054-4bff-ab67-3c65354dbdb2,RITU GOREGAOKER,ColourcoatsBigin,,,Architects,,,,1005878000000445602,7715905908,,,,,,,,,,,,,,,,,,7715905908,,,1005878000000445602,,
6debd64b-8268-4176-9d38-77e9be9b85da,Rajiv Maheshwari Architect,ColourcoatsBigin,,,,,12eb0fcc-48d8-4db7-8757-957ec3a5da95,,1005878000000436530,,,,,,,,,,,,,,,,,,,,,,1005878000000436530,,
d4425565-b072-4d95-ac96-51becd87fe93,Rajiv Saini & Associates,ColourcoatsBigin,,,,,493a635e-0136-44fc-ad6c-ff59e33de637,,1005878000000436531,,,,,,,,,,,,,,,,,,,,,,1005878000000436531,,
eeb535d8-df9e-4cba-bd02-e6d8f414cfd4,Rakhi Makwana,ColourcoatsBigin,,,,,42b39a89-b312-441b-b107-57bf17439de5,,1005878000000436532,,,,,,,,,,,,,,,,,,,,,,1005878000000436532,,
1acc3f81-7c33-43be-a3f6-a4252793f665,Ravi Nene Architect,ColourcoatsBigin,,,,,673f6527-399e-4a09-a56e-9fd106ecf836,,1005878000000436533,,,,,,,,,,,,,,,,,,,,,,1005878000000436533,,
d3f36e54-197d-4170-83ee-0d6f6328b651,Raymond,ColourcoatsBigin,,,,,db1e07f1-c075-4d87-a273-1df1cba06816,,1005878000000436534,,,,,,,,,,,,,,,,,,,,,,1005878000000436534,,
b790f49e-57e6-4ea7-ac52-12987191bbd4,Red Architects,ColourcoatsBigin,,,,,5001f7ed-d2a5-4f32-a78c-5d9809929664,,1005878000000436535,,,,,,,,,,,,,,,,,,,,,,1005878000000436535,,
198ea263-308d-4bdb-bd59-5899813a6b9a,Ride,ColourcoatsBigin,,,,,0b1b1655-d714-4fe4-9314-83a367bdb5f0,,1005878000000436536,,,,,,,,,,,,,,,,,,,,,,1005878000000436536,,
7075c53a-4e5d-4754-8ebd-704e5a33d1aa,Ritu Shetty Designer,ColourcoatsBigin,,,,,fb32a30a-1f9e-49d0-8da5-1204dde803f6,,1005878000000436537,,,,,,,,,,,,,,,,,,,,,,1005878000000436537,,
481b869f-6e37-4a6f-862c-058b9ae75798,Riya Agarwal Architect,ColourcoatsBigin,,,,,,,1005878000000436538,,,,,,,,,,,,,,,,,,,,,,1005878000000436538,,
22d232fc-c5b9-4613-960f-a991868c0f5a,Riya Interior Designer,ColourcoatsBigin,,,,,d4704816-98be-4dd3-9fbe-e262370fbfb4,,1005878000000436539,,,,,,,,,,,,,,,,,,,,,,1005878000000436539,,
234842af-2878-4b29-b911-7b405c2cffec,Rodium Realty Ltd.,ColourcoatsBigin,,https://rodium.net/,Real Estate Developers/Builders,,55ee2eb4-63a0-46cf-b71d-0258c0b3e3d5,,1005878000000436540,,,,,,,,,,,,,,,,,,,,,,1005878000000436540,,
024c7670-067a-4a6e-8536-4459233fe9ec,Rooshad Shroff,ColourcoatsBigin,,,,,6195eb22-9c36-414c-a312-0d155926acf3,,1005878000000436541,,,,,,,,,,,,,,,,,,,,,,1005878000000436541,,
232c397b-af1b-4868-bf2b-d61d6ed0101c,Ruchishank Designs,ColourcoatsBigin,,,,,,,1005878000000436542,,,,,,,,,,,,,,,,,,,,,,1005878000000436542,,
440260fa-0fc4-43a6-9b7f-59bf7794b2f6,Rushabh Parekh Design Studio,ColourcoatsBigin,,https://www.rpds.in/,,,9fd2f607-86bf-4a3a-b7b9-e43eac1fe2ab,,1005878000000436543,,,,,,,,,,,,,,,,,,,,,,1005878000000436543,,
7c2762d4-c230-4257-9344-0436446a4bc1,SMA,ColourcoatsBigin,,,,,157da0da-1c69-46a2-9beb-687d396f4f25,,1005878000000436565,,,,,,,,,,,,,,,,,,,,,,1005878000000436565,,
502074f4-3e2d-4c2b-98e6-417d13834894,SSA Architects,ColourcoatsBigin,,,,,b312e456-4c61-409c-844c-42e86c0dbe7c,,1005878000000436573,,,,,,,,,,,,,,,,,,,,,,1005878000000436573,,
e43e2109-65c4-42c2-ad10-959d92a5b7c2,Sagar Shah,ColourcoatsBigin,,,,,d228c244-1889-4169-b642-7663e4d45559,,1005878000000436544,,,,,,,,,,,,,,,,,,,,,,1005878000000436544,,
9006c98d-d739-4235-a16b-ab763fc55f87,Salt Studio,ColourcoatsBigin,,,,,e499626e-2623-49cd-850e-438d12a13c38,,1005878000000436545,,,,,,,,,,,,,,,,,,,,,,1005878000000436545,,
e6862604-b81c-4f0b-bb08-becd2dadcc1c,Sameer Gupte,ColourcoatsBigin,,,,,e217dd89-988a-42eb-93f7-c8f7933e99b5,,1005878000000436546,,,,,,,,,,,,,,,,,,,,,,1005878000000436546,,
7232a43b-092d-4ee9-b198-cb31063f5393,Sandeep Shikre & Associates (Ssa),ColourcoatsBigin,,,,,40734d9c-60ca-4931-893a-c12416369162,,1005878000000436547,,,,,,,,,,,,,,,,,,,,,,1005878000000436547,,
45a51b10-7a4b-4857-bb56-0eefadc7c60a,Sandeep Uchadiya Arcihtect,ColourcoatsBigin,,,,,8eb867cd-3bbf-4082-8812-a437a6e9e6cd,,1005878000000436548,,,,,,,,,,,,,,,,,,,,,,1005878000000436548,,
e298eb36-b385-4e66-b5d0-2ce9e0cbc3d6,Sandeep Yadur Bangalore,ColourcoatsBigin,,,,,416deeaa-8c20-4d01-83b0-99048dbb4764,,1005878000000436549,,,,,,,,,,,,,,,,,,,,,,1005878000000436549,,
3d010deb-6499-41a5-95ca-9b7a763ced4d,Saniya Kantawala Design,ColourcoatsBigin,,,,,83bc488f-29a4-4e7f-835a-9ba284099087,,1005878000000436550,,,,,,,,,,,,,,,,,,,,,,1005878000000436550,,
e07a5e8e-4c24-49c4-8f95-98f2150ce4db,Sanjay Chacko Architect,ColourcoatsBigin,,,,,2465ea71-7f6c-469d-b516-c7b6dd59e79c,,1005878000000436551,,,,,,,,,,,,,,,,,,,,,,1005878000000436551,,
b870da2e-8c7d-4593-bc91-ab10b1d8463b,Sanjay Parab Designer,ColourcoatsBigin,,,,,917a5697-66bf-45f7-99bf-e41fe41b6519,,1005878000000436552,,,,,,,,,,,,,,,,,,,,,,1005878000000436552,,
76dcc41a-b648-4188-84e5-cdc16b8ae56d,Sanjyt Syngh Design Studio,ColourcoatsBigin,,,,,6fdb896c-64ef-49a7-a29e-e231f82df878,,1005878000000436553,,,,,,,,,,,,,,,,,,,,,,1005878000000436553,,
c6bbe5d9-3887-4f21-a623-19ef4260bdbd,Sanman Architects & Interior,ColourcoatsBigin,,https://sanmanarchitects.com/,,,0333b086-5796-4c87-842f-5b9c7a1491ee,,1005878000000436554,,,,,,,,,,,,,,,,,,,,,,1005878000000436554,,
9062ab2e-de06-4d5f-9826-23e995d680c3,Scale Stories,ColourcoatsBigin,,,,,,,1005878000000436555,,,,,,,,,,,,,,,,,,,,,,1005878000000436555,,
7eb81372-2cad-44eb-8841-53ff1121710e,Seedle,ColourcoatsBigin,,,,,4bdd222d-4cbb-49ce-969c-ef9e6a69d103,,1005878000000436556,,,,,,,,,,,,,,,,,,,,,,1005878000000436556,,
88924400-ffd4-44c6-8cc9-a9ba35ac60ad,Seema Juneja,ColourcoatsBigin,,,,,a4029591-d347-4b32-9524-7c62261f8742,,1005878000000436557,,,,,,,,,,,,,,,,,,,,,,1005878000000436557,,
c71977ad-3b9a-43e1-8657-dd40ae1089c9,Seza,ColourcoatsBigin,,,,,d4b6aaf9-23bc-4d3b-bae5-f1f2c0c55e2b,,1005878000000436558,,,,,,,,,,,,,,,,,,,,,,1005878000000436558,,
7ccabf33-3c46-4e69-bbd6-51c2808f0153,Shilpa Gandhi,ColourcoatsBigin,,,,,f88176f4-b3c7-4b61-b827-d85d1f16f493,,1005878000000436559,,,,,,,,,,,,,,,,,,,,,,1005878000000436559,,
d8587813-4e42-4378-ae8f-8a174da1bd2b,Shonit Kotian,ColourcoatsBigin,,,,,50ee19c3-2823-40a6-af1e-bc85394213d1,,1005878000000436560,,,,,,,,,,,,,,,,,,,,,,1005878000000436560,,
1fa8a1fa-2655-46be-a636-1e1af725d04a,Shraddha Patil Archtect,ColourcoatsBigin,,,,,7d9470ee-6c01-47f1-b808-fee0e1c14c26,,1005878000000436561,,,,,,,,,,,,,,,,,,,,,,1005878000000436561,,
03adbd07-13f6-4443-a0c5-d54443d26f95,Shreya Architect,ColourcoatsBigin,,,,,c1607285-a767-42e0-b2b8-8380053ca7f3,,1005878000000436562,,,,,,,,,,,,,,,,,,,,,,1005878000000436562,,
3cab423f-d1f0-452c-a9ef-28252e34ba2d,Shroffleon,ColourcoatsBigin,,,,,4560236a-c373-45e4-87b7-f7fe0a9fe343,,1005878000000436563,,,,,,,,,,,,,,,,,,,,,,1005878000000436563,,
18c68e38-499b-4746-b907-ba2a1c9f6934,Shushant Deshmukh And Associates,ColourcoatsBigin,,,,,,,1005878000000436564,,,,,,,,,,,,,,,,,,,,,,1005878000000436564,,
53023905-b9b6-4785-9301-6051c159031d,Smit Shah Innovative Design,ColourcoatsBigin,,,Interior Designers,,,,1005878000000445364,9867370304,,,,,,,,,,,,,,,,,,9867370304,,,1005878000000445364,,
7d6a328c-ad91-48d9-b4a8-85cdbe239c42,Snehal Kabra,ColourcoatsBigin,,,,,753b241b-b600-4ea8-9d8c-c6ef9d77a224,,1005878000000436566,,,,,,,,,,,,,,,,,,,,,,1005878000000436566,,
c8ecd7e8-72d3-41a6-a9b1-408924cef612,Sona Reddy Studio,ColourcoatsBigin,,,,,1e9b6431-9936-40db-b3c5-a51d76b017c4,,1005878000000436567,,,,,,,,,,,,,,,,,,,,,,1005878000000436567,,
ab868f26-f21b-4519-809c-f80342e0e0fa,Space Dynamix,ColourcoatsBigin,,,,,c66975ea-1e44-4a0c-97e8-a8e63f89745b,,1005878000000436568,,,,,,,,,,,,,,,,,,,,,,1005878000000436568,,
af65649d-8e97-4c93-a882-c566c41c19bb,Space Tales,ColourcoatsBigin,,,,,,,1005878000000436569,,,,,,,,,,,,,,,,,,,,,,1005878000000436569,,
4bd2afac-7e0e-495d-9b87-be1f453019a4,Spaces And Design,ColourcoatsBigin,,,,,30f2a091-a175-4292-9898-14a281dee13b,,1005878000000436570,,,,,,,,,,,,,,,,,,,,,,1005878000000436570,,
c069b23b-06bb-46fc-bb73-34150809aadd,Spasm Design Architects,ColourcoatsBigin,,,,,37ce4b7d-9460-4a91-ba07-008cdc9ea742,,1005878000000436571,,,,,,,,,,,,,,,,,,,,,,1005878000000436571,,
ab6dff7b-b58e-46c1-bcc8-56a9424be517,Spatium Interiors,ColourcoatsBigin,,,,,de4bd880-1236-4539-834a-7dc96bc6202e,,1005878000000436572,,,,,,,,,,,,,,,,,,,,,,1005878000000436572,,
b446452e-07ef-4294-be82-4d206b5c2a65,Studio Arcon,ColourcoatsBigin,,https://www.studioarcon.in/,,,,,1005878000000436574,,,,,,,,,,,,,,,,,,,,,,1005878000000436574,,
b6501b61-e12e-43ca-90c5-bd6efb267bb3,Studio Astra,ColourcoatsBigin,,,,,,,1005878000000436575,,,,,,,,,,,,,,,,,,,,,,1005878000000436575,,
f7a1945a-c6bf-4a90-ba64-50e459567a3a,Studio Design Inc,ColourcoatsBigin,,,,,3b176bf9-e08e-4a95-8525-e8bb4fa90677,,1005878000000436576,,,,,,,,,,,,,,,,,,,,,,1005878000000436576,,
3c422062-f9c4-4802-81e2-49d16953da3b,Studio Emergence,ColourcoatsBigin,,,,,3b17ac5d-cf55-4ede-98f7-b5d196823112,,1005878000000436577,,,,,,,,,,,,,,,,,,,,,,1005878000000436577,,
ddc621ba-4b9f-4fe8-97e2-798fd0fbea5c,Studio HBA - Hirsch Bedner Associates,ColourcoatsBigin,,https://www.studiohba.com/,,,c87f57eb-27e2-47bc-af41-7acdacb00ad0,,1005878000000436579,,,,,,,,,,,,,,,,,,,,,,1005878000000436579,,
c588c1d8-ddb8-4b3e-984e-df3c309b27fe,Studio Hasta,ColourcoatsBigin,,,,,9113b438-14da-4513-a6b6-dc0beb834842,,1005878000000436578,,,,,,,,,,,,,,,,,,,,,,1005878000000436578,,
6f28d971-d5cc-4cf0-b5d5-c7e0f5ad367f,Studio Nishita Kamdar,ColourcoatsBigin,,,,,ef1dfe1c-7b27-48c3-9520-a584993413e2,,1005878000000436580,,,,,,,,,,,,,,,,,,,,,,1005878000000436580,,
52d258ba-5a06-44f8-82aa-60cea2dd3539,Studio OSMOSIS,ColourcoatsBigin,,,,,836b570f-3be4-41bf-ae23-44b3dd99a6bd,,1005878000000436581,,,,,,,,,,,,,,,,,,,,,,1005878000000436581,,
b38d7319-1d04-46c4-afce-48021e2fcd67,Studio SP,ColourcoatsBigin,,,,,09977128-406f-4d30-a41c-65fbdc9d9274,,1005878000000436582,,,,,,,,,,,,,,,,,,,,,,1005878000000436582,,
396e73b2-5962-4bda-8d41-b9d214ecf52b,Sunil Gambani Drishti Architects,ColourcoatsBigin,,,Architects,,,,1005878000000460084,,,,,,,,,,,,,,,,,,,,,,1005878000000460084,,
fcf3c7d6-9b5d-4366-a1ad-1f9dae2abfb9,Swati Interior,ColourcoatsBigin,,https://swatiinterior.com/,,,f88f4b5c-7788-44da-bd87-4dd3f14be2c0,,1005878000000436583,,,,,,,,,,,,,,,,,,,,,,1005878000000436583,,
99354a78-f258-4f0e-a7cb-f08c1844c49d,Swati Runwal Pune,ColourcoatsBigin,,,,,e51847cb-b40c-458f-a788-c277e5f5a7da,,1005878000000436584,,,,,,,,,,,,,,,,,,,,,,1005878000000436584,,
ccbeb7b0-3143-4409-a5b4-76a72eba714c,Switchover Studio,ColourcoatsBigin,,,,,270ee680-976d-403f-8afd-afcdb2b6aa69,,1005878000000436585,,,,,,,,,,,,,,,,,,,,,,1005878000000436585,,
27682e17-70d0-4117-92e1-1b436f3e3a2b,TAO Architecture,ColourcoatsBigin,,,,,5dc655f1-9be1-47e8-b907-6daa9eeee280,,1005878000000436588,,,,,,,,,,,,,,,,,,,,,,1005878000000436588,,
fa9d6a29-4811-43e1-be0a-b92821cb2b54,Talati and Partners LLP - India,ColourcoatsBigin,,,,,3a5e968c-0c32-4f23-96fc-023507bb1fcd,,1005878000000436586,,,,,,,,,,,,,,,,,,,,,,1005878000000436586,,
1b2921ac-143b-46c1-9bd3-4990141af0e3,Tanvi,ColourcoatsBigin,,,,,06ec4b5c-b9c1-40c6-9261-2141bda57c50,,1005878000000436587,,,,,,,,,,,,,,,,,,,,,,1005878000000436587,,
2d1064ff-e0b3-48e9-a3ad-9ecb084cf1b5,Tapan Arora Architect,ColourcoatsBigin,,,,,e1294df8-bc91-4475-83e1-d28729f333be,,1005878000000436589,,,,,,,,,,,,,,,,,,,,,,1005878000000436589,,
ec67e0a6-6731-415f-b355-ff92e07030f3,Test,ColourcoatsBigin,,,Architects,,,,1005878000000438105,,,,,,,,,,,,,,,,,,,,,,1005878000000438105,,
